timestamp,vibration,engine_temperature,pressure,fuel_flow,altitude,rpm,vibration_rolling_mean_5,engine_temp_rolling_mean_5
2026-02-12 07:25:24.791569,0.12626328436620865,0.04089460096751908,1.0274703346764373,1.3738277659205644,1.564106163071531,0.55518444110337,0.2810583858537021,0.09126731845648237
2026-02-12 07:26:24.791569,-0.14554277220113251,-0.10313264351077846,-1.1594278561647549,-0.10683925262979416,-0.0915212954911621,1.7550616908958125,-0.021441353255639367,-0.06947329371708309
2026-02-12 07:27:24.791569,0.19088870902991972,0.7983102007440016,0.5721153707426181,-1.0833255616892052,-1.3264992051575197,-0.45139250993729746,0.1273407243444945,0.5476458788133939
2026-02-12 07:28:24.791569,0.5655834255395031,1.3138877388999695,-0.6230788399913882,1.3959483058727664,-1.3855859808511701,1.3216834866813596,0.4102353105291202,1.143908841638803
2026-02-12 07:29:24.791569,-0.1865886230932927,0.563216252522703,-0.33111651366703604,-0.11175934281169494,-0.3398775266604821,-1.9877976319306156,0.24512764949902277,1.1665539267359548
2026-02-12 07:30:24.791569,-0.18658159537381439,0.8513311316656925,0.044053335591976835,-0.5320866307807675,-1.57741645730869,-0.30104810087214245,0.1058585019337209,1.528346765428689
2026-02-12 07:31:24.791569,0.5896328534507942,-0.23915757059424134,-0.12311451259641634,0.8913784052567998,0.5896734056632357,0.7335492760445484,0.4331366174663035,1.467622892998974
2026-02-12 07:32:24.791569,0.24214673166750703,0.06502892751924778,-1.6804047683633967,0.5501537162303186,0.20080154913404372,0.4961709975196825,0.45595515016708504,1.140273491347911
2026-02-12 07:33:24.791569,-0.287319089873026,1.2720950820565493,1.3788402177105417,0.12497548839796022,0.05218789126684062,-0.9349750060976282,0.07626855796038086,1.1216165288552766
2026-02-12 07:34:24.791569,0.14588787264138325,0.4211224142594379,1.1313300273482176,-0.5942528166551496,-0.6165156658006467,1.545142952756686,0.22427711154433658,1.0581833898508948
2026-02-12 07:35:24.791569,-0.2847264887184218,-0.26100876880289847,-0.14995159787933673,-0.2552166731827897,-0.9419637850395685,-1.109498848787329,0.18058595174223321,0.5616156822784568
2026-02-12 07:36:24.791569,-0.2857161791763903,-0.017363910434256963,0.9312326184803232,0.4785944359689267,-0.9297641590394065,2.4630298651145996,-0.2090931559913122,0.6606281957496852
2026-02-12 07:37:24.791569,0.017215325584858332,0.8740536003900422,-0.4014393798181784,-0.3372674885154677,0.1794710186921404,0.8706714293211216,-0.3092258646098067,1.0217907567688063
2026-02-12 07:38:24.791569,-0.9053482124730537,0.9530936148032018,-0.9861953719882317,-0.24519278010550144,0.20634595842437267,-0.08343482906404309,-0.5843538742053769,0.879383002412872
2026-02-12 07:39:24.791569,-0.8247186350230559,-0.7934996955364249,0.0508650383386893,-0.7998877916297409,-0.3474108676577274,-0.11941916662432185,-1.0164387498028102,0.33715475331919315
2026-02-12 07:40:24.791569,-0.32704827172709533,0.2754928105723427,-1.172981828305297,0.8171791938480685,-1.3591118404832572,-1.3896549015050017,-1.035279136923608,0.5766583072842385
2026-02-12 07:41:24.791569,-0.5199059600473659,-0.053206390374943076,0.6057433942890543,-0.5277694886114026,0.7499471317361422,-0.8781494967059078,-1.1395333960232283,0.5606576063381075
2026-02-12 07:42:24.791569,0.048157347723837576,-0.10439942018417485,-0.7064392991118299,0.4916077889954486,-0.49514435418538,1.8777905781098825,-1.1257589367742127,0.12385931007166874
2026-02-12 07:43:24.791569,-0.47504272199020187,1.1341817995961656,-1.6042969850006563,0.029995275134514818,0.12785846113553553,-0.7893346799708376,-0.9341998519587061,0.20470019760362745
2026-02-12 07:44:24.791569,4.577829813454414,4.906812825920805,-3.632353720412775,-0.5562586658123062,0.38496875666819425,1.9085485505705986,1.4708525104931447,2.7494179767950304
2026-02-12 07:45:24.791569,0.5410211321128309,-0.5569769368316644,-0.1306830635234012,1.8913336088262702,0.1275012761602717,0.604198027555502,1.8572909460551141,2.377789130326734
2026-02-12 07:46:24.791569,-0.18300276990586684,-0.7694175648835558,0.3172700998072139,0.12794809115038994,-0.39650945461525594,-1.7080255555792965,2.0072701310813437,2.0580601150197397
2026-02-12 07:47:24.791569,-0.05745214625903253,-0.2011287823232191,1.3347454431639425,-1.1784368711311388,0.7224629841105122,0.7628017492189082,1.9602559551932182,2.014878460210739
2026-02-12 07:48:24.791569,-0.696229349560682,-0.6986569944267178,-1.7393352594626585,1.9763464080416993,0.6385037451311502,-0.10082450880599458,1.8617903095346289,1.196667625631881
2026-02-12 07:49:24.791569,-0.3193840205523471,-0.8135983868917462,1.0060652726526598,1.1563602610185573,0.2449644100774354,-1.2114053336976132,-0.3183022547863989,-1.3570225558686553
2026-02-12 07:50:24.791569,-0.03887693856137075,-0.8359489060258751,-0.4909422405185522,-0.48290363782325185,-0.1718683937131913,-1.4920536093092287,-0.5764554649162035,-1.4815604522089691
2026-02-12 07:51:24.791569,-0.5790471677204104,-0.7832168679842045,-0.06524160612363046,0.09194257982841439,0.7473887025772474,0.5284298036993865,-0.7527625399352388,-1.4877206990039344
2026-02-12 07:52:24.791569,0.07446165530649476,-0.7213604574134553,0.0022104919916793673,0.8540061411049255,-0.6966306118025789,0.4389825051912833,-0.6940384760752305,-1.7199610872137783
2026-02-12 07:53:24.791569,-0.34346469921366873,0.3078463325542806,-0.013977749924663644,0.5208770010492402,0.3512712406559051,-0.9098949596266741,-0.5369982451920305,-1.2706406505986527
2026-02-12 07:54:24.791569,-0.2112191004554007,-1.7854084810682935,-2.037455703171272,0.9656233241900802,0.42036094410745856,0.10541955302258901,-0.4888464703223597,-1.704473430001513
2026-02-12 07:55:24.791569,-0.3439218292943041,-0.6689374609133671,0.7125801316894708,0.12019134934989714,0.9197661669036359,0.6830523671841057,-0.6246432969695793,-1.6299166417365774
2026-02-12 07:56:24.791569,0.7065200023682819,-0.1350959437877573,0.8313113975934131,-0.4066632342531236,0.5145889894362357,-0.7683179711512027,-0.05234739088035453,-1.340584287999762
2026-02-12 07:57:24.791569,-0.09213553166976217,0.9729678005553974,0.9535209756892781,0.13412279283140371,-0.31494801322406,-0.05626256426537331,-0.1265114565867901,-0.5842069445453512
2026-02-12 07:58:24.791569,-0.5391170115728973,-0.2644668586664774,0.48411612037706453,-1.0634843249443013,1.175208343103821,1.2538857706948194,-0.21360999175889828,-0.8396974194067008
2026-02-12 07:59:24.791569,0.2657369517856168,-0.1822963692865637,-0.2107823049283939,-0.25022474404727524,0.8481916748378703,-0.18535400406528008,-0.00128347749112725,-0.12404053611617942
2026-02-12 08:00:24.791569,-0.6089468795064673,-0.12428535959544605,-1.472223317448449,0.05092432100510391,-1.2210114808019428,1.1667867328341612,-0.1192646726993473,0.11910155135367673
2026-02-12 08:01:24.791569,0.00304725311804893,-1.6644692577384474,0.4451580916400404,0.4054204033011135,0.5267475333635235,-0.2979544717428077,-0.4324296195091377,-0.5636370613770291
2026-02-12 08:02:24.791569,-0.9252056581122067,0.5385892928210935,0.0349860881771647,1.729130805942648,0.3273690113199941,-1.6936005374056222,-0.8032874275965609,-0.7575511156274417
2026-02-12 08:03:24.791569,-0.6548953899838879,0.5016126802549188,-0.0060234413499769225,-0.9815068062249414,1.1130945271535373,-0.674122521322982,-0.854828485520191,-0.41556000274901045
2026-02-12 08:04:24.791569,-0.0020904234199080425,0.6764838837383413,0.437275154964885,1.5887252271520413,1.0705339194736083,-0.5478239209880696,-0.9740571916780896,-0.03218569299584507
2026-02-12 08:05:24.791569,0.22974675441364564,2.1772798136466993,-0.04870317526109438,0.4397495398364336,0.10572685360268877,-1.071648553807579,-0.600695966902521,0.9952726777988551
2026-02-12 08:06:24.791569,-0.01300282436194067,-1.1984709788061636,-0.4477825228119694,-2.379986549265112,-0.7190656490363014,-1.1089592625238,-0.607840979507019,1.2033023430159526
2026-02-12 08:07:24.791569,-0.1358618596596819,-1.366625474760787,-1.1840551508116648,1.25748138552708,-0.30865880942170437,-1.610207825772721,-0.2564488197958067,0.35278162612651115
2026-02-12 08:08:24.791569,-0.215247080054519,0.5800936951671936,-0.009428421366851607,-0.09369645978191075,0.4428591232983887,-1.3838471675019297,-0.060730592272724954,0.38781690414406994
2026-02-12 08:09:24.791569,-0.7192475253073454,-0.3457130917276371,1.4704369451144945,1.5378914796878,0.1692451126837364,1.6345122751215602,-0.3799874020158347,-0.06850944770285311
2026-02-12 08:10:24.791569,-0.39449128394986904,-0.9208297220765962,-1.1066951331030839,-0.6054867888000626,0.5448505544265344,-0.7658489255700799,-0.657879434492021,-1.451558953806435
2026-02-12 08:11:24.791569,-0.2835369557739426,-0.29697476110444454,0.9999930772540611,-0.38358749061517317,1.0056459163220446,-0.5092671377142443,-0.7783131072450463,-1.0491155010266016
2026-02-12 08:12:24.791569,0.36614907488993464,-0.5949251734559792,0.7112641655928693,0.788135777741645,0.2495940295420405,0.5010505693862428,-0.5548329116245001,-0.7046151829219941
2026-02-12 08:13:24.791569,0.060729749102039446,1.4842080998644371,-1.7164212513528538,-1.680498990182274,-0.06244129367623555,-0.3441613047394835,-0.4319763132478597,-0.3010029263315351
2026-02-12 08:14:24.791569,-0.8410371072054014,1.9607383238396245,0.6052129774167095,-0.7069798577711955,-0.6479555084582754,1.61078000438045,-0.4861933784827824,0.7286367472726586
2026-02-12 08:15:24.791569,0.052367974778586505,-1.4975381299852426,0.014568502961173891,-1.5138145714208717,-2.6541940426698085,-0.6918564728441438,-0.28726505305680194,0.47118417191120154
2026-02-12 08:16:24.791569,-0.2511945800485628,-1.3564407742041138,-0.08706016403348119,-0.9763360479566578,-0.29960598473959504,-0.18794481241503713,-0.2728671984355165,-0.001779720828935569
2026-02-12 08:17:24.791569,-0.37611819421285236,-0.7200610577240087,1.9935094091312453,1.6349425622736093,0.010374027171878195,-0.9791006845520325,-0.6033023007120045,-0.05764253682595194
2026-02-12 08:18:24.791569,0.17547346557565816,-0.6580896060512371,0.9381597740207192,-0.9712915223246247,-0.9101163958038807,0.18686033971397306,-0.5522218432180691,-1.014001164540452
